"age_group","outcome","week_no","cases"
7,"symptomatic",117,30.3515285381512
7,"symptomatic",118,35.4076499041936
7,"symptomatic",119,42.6614514077852
7,"symptomatic",120,53.107268039558
7,"symptomatic",121,68.3116831686727
7,"symptomatic",122,90.7707574711723
7,"symptomatic",123,124.503661331256
7,"symptomatic",124,176.028873943949
7,"symptomatic",125,255.923409888493
7,"symptomatic",126,381.152322158282
7,"symptomatic",127,578.039903541351
7,"symptomatic",128,884.516928763258
7,"symptomatic",129,1346.98100685427
7,"symptomatic",130,2001.3770720624
7,"symptomatic",131,2826.5880835025
7,"symptomatic",132,3683.37180341854
7,"symptomatic",133,4314.15341075596
7,"symptomatic",134,4481.9616954167
7,"symptomatic",135,4152.43958137736
7,"symptomatic",136,3504.85601469714
7,"symptomatic",137,2773.38203819436
7,"symptomatic",138,2114.45296334814
7,"symptomatic",139,1586.56221305176
7,"symptomatic",140,1188.32443722809
7,"symptomatic",141,895.864071076313
7,"symptomatic",142,682.745514567034
7,"symptomatic",143,527.026701720777
7,"symptomatic",144,412.334155505652
7,"symptomatic",145,326.969911767892
7,"symptomatic",146,262.702333568064
7,"symptomatic",147,213.747745845265
7,"symptomatic",148,176.02202588019
7,"symptomatic",149,146.618221454451
7,"symptomatic",150,123.44847064411
7,"symptomatic",151,104.999236157637
7,"symptomatic",152,90.1632555741612
7,"symptomatic",153,78.1232693427757
7,"symptomatic",154,68.2708463899474
7,"symptomatic",155,60.1491893217366
7,"symptomatic",156,53.4124803447844
8,"symptomatic",105,42.9991099410051
8,"symptomatic",106,35.678257578838
8,"symptomatic",107,30.5979631325915
8,"symptomatic",108,26.9088892708738
8,"symptomatic",109,24.2722909911227
8,"symptomatic",110,22.4701557355921
8,"symptomatic",111,21.3637303677509
8,"symptomatic",112,20.8754122172049
8,"symptomatic",113,20.9800060631481
8,"symptomatic",114,21.7032967107161
8,"symptomatic",115,23.1279509334241
8,"symptomatic",116,25.4083418494346
8,"symptomatic",117,28.79787060561
8,"symptomatic",118,33.6953651720183
8,"symptomatic",119,40.7220435051125
8,"symptomatic",120,50.8487665564166
8,"symptomatic",121,65.6071922628451
8,"symptomatic",122,87.4414811406446
8,"symptomatic",123,120.29376837278
8,"symptomatic",124,170.568831071019
8,"symptomatic",125,248.678487145271
8,"symptomatic",126,371.356135023307
8,"symptomatic",127,564.62471052488
8,"symptomatic",128,866.084104897392
8,"symptomatic",129,1321.91988244765
8,"symptomatic",130,1968.32178522426
8,"symptomatic",131,2785.36280205893
8,"symptomatic",132,3636.11383958253
8,"symptomatic",133,4265.47291450857
8,"symptomatic",134,4437.14314046042
8,"symptomatic",135,4114.83451621749
8,"symptomatic",136,3474.91640694931
8,"symptomatic",137,2749.73385888101
8,"symptomatic",138,2095.36158109056
8,"symptomatic",139,1570.67230401777
8,"symptomatic",140,1174.75153723211
8,"symptomatic",141,884.05223870163
8,"symptomatic",142,672.326373754108
8,"symptomatic",143,517.735190748241
8,"symptomatic",144,403.967734548332
8,"symptomatic",145,319.370096195501
8,"symptomatic",146,255.745327803646
8,"symptomatic",147,207.3381638047
8,"symptomatic",148,170.087580465092
8,"symptomatic",149,141.104883918193
8,"symptomatic",150,118.316112989788
8,"symptomatic",151,100.21785372513
8,"symptomatic",152,85.7098261335494
8,"symptomatic",153,73.9792498126564
8,"symptomatic",154,64.4202679268157
8,"symptomatic",155,56.5772873515191
8,"symptomatic",156,50.1047832849362
9,"symptomatic",105,41.1840901955355
9,"symptomatic",106,34.0793264400054
9,"symptomatic",107,29.1578711775091
9,"symptomatic",108,25.5917864116393
9,"symptomatic",109,23.0481610985911
9,"symptomatic",110,21.3127591568147
9,"symptomatic",111,20.2492597358006
9,"symptomatic",112,19.7812678466578
9,"symptomatic",113,19.8835585520493
9,"symptomatic",114,20.5805241007145
9,"symptomatic",115,21.9518114579529
9,"symptomatic",116,24.1466906392941
9,"symptomatic",117,27.4106433275391
9,"symptomatic",118,32.1306171506151
9,"symptomatic",119,38.9102236638754
9,"symptomatic",120,48.6942849479852
9,"symptomatic",121,62.975862780043
9,"symptomatic",122,84.1417506065484
9,"symptomatic",123,116.048816369435
9,"symptomatic",124,164.975947635256
9,"symptomatic",125,241.152711210823
9,"symptomatic",126,361.06013326658
9,"symptomatic",127,550.40402654605
9,"symptomatic",128,846.471228449973
9,"symptomatic",129,1295.35759220736
9,"symptomatic",130,1933.85057399507
9,"symptomatic",131,2743.89491431365
9,"symptomatic",132,3591.65334659827
9,"symptomatic",133,4224.54815808844
9,"symptomatic",134,4405.57284260565
9,"symptomatic",135,4094.44996204108
9,"symptomatic",136,3463.57859627352
9,"symptomatic",137,2743.86437858724
9,"symptomatic",138,2092.04067252123
9,"symptomatic",139,1568.21989447383
9,"symptomatic",140,1172.4336110599
9,"symptomatic",141,881.643537767501
9,"symptomatic",142,669.811679216642
9,"symptomatic",143,515.159822009073
9,"symptomatic",144,401.378883031671
9,"symptomatic",145,316.800821505605
9,"symptomatic",146,253.214686282454
9,"symptomatic",147,204.855631426313
9,"symptomatic",148,167.657393816807
9,"symptomatic",149,138.729120435479
9,"symptomatic",150,115.996497137221
9,"symptomatic",151,97.9565988953926
9,"symptomatic",152,83.5098420216159
9,"symptomatic",153,71.8439794407216
9,"symptomatic",154,62.3533442187439
9,"symptomatic",155,54.582137535445
9,"symptomatic",156,48.1842626174576
10,"symptomatic",105,40.1163917657396
10,"symptomatic",106,33.1162040638564
10,"symptomatic",107,28.267308535597
10,"symptomatic",108,24.7547442964763
10,"symptomatic",109,22.2481974874205
10,"symptomatic",110,20.5347627647437
10,"symptomatic",111,19.4786024449535
10,"symptomatic",112,19.0029806751058
10,"symptomatic",113,19.0814206243416
10,"symptomatic",114,19.7359595497497
10,"symptomatic",115,21.0424584638287
10,"symptomatic",116,23.1444484147516
10,"symptomatic",117,26.2789075733607
10,"symptomatic",118,30.8202631977911
10,"symptomatic",119,37.3536585398474
10,"symptomatic",120,46.7965195688682
10,"symptomatic",121,60.60099252474
10,"symptomatic",122,81.0924129129809
10,"symptomatic",123,112.035107798333
10,"symptomatic",124,159.569157399292
10,"symptomatic",125,233.719039335667
10,"symptomatic",126,350.673294860793
10,"symptomatic",127,535.750894942963
10,"symptomatic",128,825.807055090197
10,"symptomatic",129,1266.65683588349
10,"symptomatic",130,1895.41846044766
10,"symptomatic",131,2695.6692760385
10,"symptomatic",132,3536.80115322752
10,"symptomatic",133,4169.74274468382
10,"symptomatic",134,4358.39824817769
10,"symptomatic",135,4059.45538677675
10,"symptomatic",136,3440.71801872276
10,"symptomatic",137,2730.18715452889
10,"symptomatic",138,2084.14101493311
10,"symptomatic",139,1563.53737415115
10,"symptomatic",140,1169.42058216595
10,"symptomatic",141,879.477399537055
10,"symptomatic",142,668.085408840433
10,"symptomatic",143,513.67662553575
10,"symptomatic",144,400.040914986563
10,"symptomatic",145,315.555399060155
10,"symptomatic",146,252.030106733944
10,"symptomatic",147,203.710789972707
10,"symptomatic",148,166.537410700636
10,"symptomatic",149,137.623440686783
10,"symptomatic",150,114.897948078231
10,"symptomatic",151,96.86078932667
10,"symptomatic",152,82.4146685426386
10,"symptomatic",153,70.7491616721785
10,"symptomatic",154,61.259972628927
10,"symptomatic",155,53.4922407825578
10,"symptomatic",156,47.1004084761123
11,"symptomatic",105,39.0303601757491
11,"symptomatic",106,32.1502972834959
11,"symptomatic",107,27.3829752708174
11,"symptomatic",108,23.9272579915103
11,"symptomatic",109,21.4571399985781
11,"symptomatic",110,19.7620466821505
11,"symptomatic",111,18.7070908775976
11,"symptomatic",112,18.2152360345574
11,"symptomatic",113,18.2583964948109
11,"symptomatic",114,18.855458190099
11,"symptomatic",115,20.0771338276186
11,"symptomatic",116,22.05904438153
11,"symptomatic",117,25.0262636715533
11,"symptomatic",118,29.3353567358432
11,"symptomatic",119,35.5445163885039
11,"symptomatic",120,44.5301157248445
11,"symptomatic",121,57.6810766906789
11,"symptomatic",122,77.2243385948359
11,"symptomatic",123,106.769840280939
11,"symptomatic",124,152.214581315917
11,"symptomatic",125,223.202183340622
11,"symptomatic",126,335.336040325867
11,"symptomatic",127,513.076999322147
11,"symptomatic",128,792.143086843109
11,"symptomatic",129,1217.16585157301
11,"symptomatic",130,1824.83061807785
11,"symptomatic",131,2600.61298690343
11,"symptomatic",132,3419.64524200541
11,"symptomatic",133,4041.1803286403
11,"symptomatic",134,4234.49818956676
11,"symptomatic",135,3953.87798581772
11,"symptomatic",136,3359.14496512989
11,"symptomatic",137,2671.02942650861
11,"symptomatic",138,2042.4855134858
11,"symptomatic",139,1534.29826343952
11,"symptomatic",140,1148.62311202217
11,"symptomatic",141,864.371590241586
11,"symptomatic",142,656.860306889506
11,"symptomatic",143,505.150661307319
11,"symptomatic",144,393.433466694859
11,"symptomatic",145,310.339077233352
11,"symptomatic",146,247.839654898673
11,"symptomatic",147,200.287268973982
11,"symptomatic",148,163.693497309966
11,"symptomatic",149,135.221319427995
11,"symptomatic",150,112.834834153315
11,"symptomatic",151,95.0591904125012
11,"symptomatic",152,80.8156686848219
11,"symptomatic",153,69.307681500328
11,"symptomatic",154,59.9413514528315
11,"symptomatic",155,52.2697211635195
11,"symptomatic",156,45.9532494076687
12,"symptomatic",105,37.6702239082442
12,"symptomatic",106,30.9939285753967
12,"symptomatic",107,26.3632803801488
12,"symptomatic",108,23.0029011871167
12,"symptomatic",109,20.5960671600949
12,"symptomatic",110,18.93779149903
12,"symptomatic",111,17.896276358582
12,"symptomatic",112,17.3955208892307
12,"symptomatic",113,17.4065452723746
12,"symptomatic",114,17.9452553844394
12,"symptomatic",115,19.0768272766266
12,"symptomatic",116,20.9278993529705
12,"symptomatic",117,23.7096105272184
12,"symptomatic",118,27.7571685218783
12,"symptomatic",119,33.5959631108158
12,"symptomatic",120,42.0515477694594
12,"symptomatic",121,54.4332249566954
12,"symptomatic",122,72.8417708353297
12,"symptomatic",123,100.685319378927
12,"symptomatic",124,143.53642133527
12,"symptomatic",125,210.518464389334
12,"symptomatic",126,316.414164894942
12,"symptomatic",127,484.441622345713
12,"symptomatic",128,748.5975465475
12,"symptomatic",129,1151.56886170587
12,"symptomatic",130,1728.93620756084
12,"symptomatic",131,2468.21901274548
12,"symptomatic",132,3252.27476928153
12,"symptomatic",133,3852.61422957544
12,"symptomatic",134,4047.63589482958
12,"symptomatic",135,3789.85472826195
12,"symptomatic",136,3228.44078681515
12,"symptomatic",137,2573.31859168656
12,"symptomatic",138,1971.77075447587
12,"symptomatic",139,1483.54748067196
12,"symptomatic",140,1111.95074651762
12,"symptomatic",141,837.482904474196
12,"symptomatic",142,636.798052254245
12,"symptomatic",143,489.914224130289
12,"symptomatic",144,381.664842122534
12,"symptomatic",145,301.104115876244
12,"symptomatic",146,240.484783864307
12,"symptomatic",147,194.347190937122
12,"symptomatic",148,158.831444666368
12,"symptomatic",149,131.189822016086
12,"symptomatic",150,109.449498866942
12,"symptomatic",151,92.1808628720924
12,"symptomatic",152,78.3380939370483
12,"symptomatic",153,67.1488374651562
12,"symptomatic",154,58.0372752491769
12,"symptomatic",155,50.5700513937392
12,"symptomatic",156,44.4179641702329
13,"symptomatic",105,667.710479609559
13,"symptomatic",106,560.730436677341
13,"symptomatic",107,486.12051887752
13,"symptomatic",108,431.581563251074
13,"symptomatic",109,392.583582172724
13,"symptomatic",110,366.202909541474
13,"symptomatic",111,350.596193377593
13,"symptomatic",112,344.800836258608
13,"symptomatic",113,348.651589399854
13,"symptomatic",114,362.800015597525
13,"symptomatic",115,388.849417035907
13,"symptomatic",116,429.640419302773
13,"symptomatic",117,489.75545403541
13,"symptomatic",118,576.363089217138
13,"symptomatic",119,700.610060487124
13,"symptomatic",120,879.91363832626
13,"symptomatic",121,1141.74578258591
13,"symptomatic",122,1529.88023180213
13,"symptomatic",123,2114.6257733052
13,"symptomatic",124,3009.19867640748
13,"symptomatic",125,4394.50618589175
13,"symptomatic",126,6552.10592007576
13,"symptomatic",127,9893.9893316576
13,"symptomatic",128,14945.237942074
13,"symptomatic",129,22168.1539667185
13,"symptomatic",130,31455.8856810874
13,"symptomatic",131,41311.0625596344
13,"symptomatic",132,48519.4945158727
13,"symptomatic",133,49760.768196232
13,"symptomatic",134,44545.2835144827
13,"symptomatic",135,35769.8908634982
13,"symptomatic",136,26948.559788472
13,"symptomatic",137,19911.415411211
13,"symptomatic",138,14866.6761184567
13,"symptomatic",139,11362.1938500721
13,"symptomatic",140,8900.10031797374
13,"symptomatic",141,7119.15410154256
13,"symptomatic",142,5789.77455194939
13,"symptomatic",143,4770.56786329406
13,"symptomatic",144,3972.85067501464
13,"symptomatic",145,3338.68547697555
13,"symptomatic",146,2828.45138346913
13,"symptomatic",147,2413.93305490691
13,"symptomatic",148,2074.39338704178
13,"symptomatic",149,1794.24014740022
13,"symptomatic",150,1561.56146404748
13,"symptomatic",151,1367.15491169058
13,"symptomatic",152,1203.85260932246
13,"symptomatic",153,1066.03455289764
13,"symptomatic",154,949.268472999881
13,"symptomatic",155,850.038829209338
13,"symptomatic",156,765.540919610578
14,"symptomatic",105,483.417624479876
14,"symptomatic",106,405.198845843569
14,"symptomatic",107,350.718251141393
14,"symptomatic",108,311.072816537401
14,"symptomatic",109,282.831516522536
14,"symptomatic",110,263.794414376444
14,"symptomatic",111,252.588182845636
14,"symptomatic",112,248.499050324262
14,"symptomatic",113,251.401926107376
14,"symptomatic",114,261.770283217796
14,"symptomatic",115,280.772786151338
14,"symptomatic",116,310.481157499782
14,"symptomatic",117,354.238884814826
14,"symptomatic",118,417.279559655972
14,"symptomatic",119,507.748122315022
14,"symptomatic",120,638.386118092941
14,"symptomatic",121,829.321272093765
14,"symptomatic",122,1112.69032046162
14,"symptomatic",123,1540.25457615343
14,"symptomatic",124,2195.69415940057
14,"symptomatic",125,3213.51466220781
14,"symptomatic",126,4805.04432167335
14,"symptomatic",127,7284.66815363013
14,"symptomatic",128,11066.854661355
14,"symptomatic",129,16555.2311963143
14,"symptomatic",130,23791.4768871477
14,"symptomatic",131,31834.7207295229
14,"symptomatic",132,38384.1305021076
14,"symptomatic",133,40729.0566705262
14,"symptomatic",134,37919.1169153818
14,"symptomatic",135,31642.2353036031
14,"symptomatic",136,24560.7041167971
14,"symptomatic",137,18424.4354222705
14,"symptomatic",138,13744.3073084367
14,"symptomatic",139,10360.2216514981
14,"symptomatic",140,7940.78180474562
14,"symptomatic",141,6194.3117155511
14,"symptomatic",142,4911.33608323288
14,"symptomatic",143,3951.03667579946
14,"symptomatic",144,3219.76319329671
14,"symptomatic",145,2654.40281986597
14,"symptomatic",146,2211.48841179369
14,"symptomatic",147,1860.40290684793
14,"symptomatic",148,1579.14491289973
14,"symptomatic",149,1351.63773936041
14,"symptomatic",150,1165.97160114421
14,"symptomatic",151,1013.22251520164
14,"symptomatic",152,886.638219684232
14,"symptomatic",153,781.06493804441
14,"symptomatic",154,692.536763193016
14,"symptomatic",155,617.977626473867
14,"symptomatic",156,554.982875653552
15,"symptomatic",105,403.165859982121
15,"symptomatic",106,336.11774278142
15,"symptomatic",107,289.476257131838
15,"symptomatic",108,255.572673336695
15,"symptomatic",109,231.384760152027
15,"symptomatic",110,214.967197464374
15,"symptomatic",111,205.094001789061
15,"symptomatic",112,201.104288737915
15,"symptomatic",113,202.831775364384
15,"symptomatic",114,210.603017496025
15,"symptomatic",115,225.307322774566
15,"symptomatic",116,248.556537265788
15,"symptomatic",117,282.973156059888
15,"symptomatic",118,332.676484366963
15,"symptomatic",119,404.087890504796
15,"symptomatic",120,507.262142420963
15,"symptomatic",121,658.095374042835
15,"symptomatic",122,881.993702016204
15,"symptomatic",123,1219.94165829186
15,"symptomatic",124,1738.36639778745
15,"symptomatic",125,2544.49841819204
15,"symptomatic",126,3808.05745182568
15,"symptomatic",127,5784.9451902562
15,"symptomatic",128,8821.97448385668
15,"symptomatic",129,13283.6209494849
15,"symptomatic",130,19294.6505292264
15,"symptomatic",131,26249.35653328
15,"symptomatic",132,32426.376657657
15,"symptomatic",133,35549.5852284895
15,"symptomatic",134,34432.03769328
15,"symptomatic",135,29962.8130285993
15,"symptomatic",136,24154.2870878537
15,"symptomatic",137,18632.3546469212
15,"symptomatic",138,14110.7335122869
15,"symptomatic",139,10666.8639861345
15,"symptomatic",140,8122.05450748019
15,"symptomatic",141,6255.56096385244
15,"symptomatic",142,4880.9635256038
15,"symptomatic",143,3859.05667589918
15,"symptomatic",144,3090.5436504381
15,"symptomatic",145,2505.55393910773
15,"symptomatic",146,2054.88344591128
15,"symptomatic",147,1703.63423207974
15,"symptomatic",148,1426.81684099139
15,"symptomatic",149,1206.35284774266
15,"symptomatic",150,1029.03037645177
15,"symptomatic",151,885.099373649033
15,"symptomatic",152,767.296796579744
15,"symptomatic",153,670.162935507969
15,"symptomatic",154,589.556998085364
15,"symptomatic",155,522.310681199771
15,"symptomatic",156,465.978426767542
16,"symptomatic",105,354.233082523346
16,"symptomatic",106,293.665499296472
16,"symptomatic",107,251.574688183125
16,"symptomatic",108,221.000072747821
16,"symptomatic",109,199.142566354375
16,"symptomatic",110,184.193599720429
16,"symptomatic",111,175.002318984598
16,"symptomatic",112,170.926741661409
16,"symptomatic",113,171.761492913357
16,"symptomatic",114,177.726854972601
16,"symptomatic",115,189.519781642066
16,"symptomatic",116,208.440672543513
16,"symptomatic",117,236.626687724563
16,"symptomatic",118,277.448270390481
16,"symptomatic",119,336.167828204479
16,"symptomatic",120,421.030361817536
16,"symptomatic",121,545.074573360772
16,"symptomatic",122,729.147636738064
16,"symptomatic",123,1006.90775008274
16,"symptomatic",124,1433.00170721869
16,"symptomatic",125,2095.9354363085
16,"symptomatic",126,3136.6572773916
16,"symptomatic",127,4770.18286714503
16,"symptomatic",128,7294.98776038945
16,"symptomatic",129,11044.7508789039
16,"symptomatic",130,16195.1715661009
16,"symptomatic",131,22365.9082362731
16,"symptomatic",132,28240.3019537263
16,"symptomatic",133,31867.3032122549
16,"symptomatic",134,31927.6452181692
16,"symptomatic",135,28760.9513758763
16,"symptomatic",136,23899.5017284352
16,"symptomatic",137,18852.0563460982
16,"symptomatic",138,14462.6254112151
16,"symptomatic",139,10979.0430007909
16,"symptomatic",140,8338.09478358913
16,"symptomatic",141,6375.39670737376
16,"symptomatic",142,4924.36417426177
16,"symptomatic",143,3848.46237548793
16,"symptomatic",144,3044.83222483925
16,"symptomatic",145,2438.76459321566
16,"symptomatic",146,1976.76908887944
16,"symptomatic",147,1620.66520327506
16,"symptomatic",148,1343.12290256926
16,"symptomatic",149,1124.46224555603
16,"symptomatic",150,950.40445006876
16,"symptomatic",151,810.502536177207
16,"symptomatic",152,697.045840405464
16,"symptomatic",153,604.292136617624
16,"symptomatic",154,527.926138945791
16,"symptomatic",155,464.675064385588
16,"symptomatic",156,412.033859856795
17,"symptomatic",105,1537.6137354421
17,"symptomatic",106,1289.41423504584
17,"symptomatic",107,1116.29592767197
17,"symptomatic",108,990.647646081822
17,"symptomatic",109,901.381305853445
17,"symptomatic",110,841.362345375534
17,"symptomatic",111,806.169912678854
17,"symptomatic",112,793.524283667176
17,"symptomatic",113,803.032277243764
17,"symptomatic",114,836.201877955471
17,"symptomatic",115,896.737927564308
17,"symptomatic",116,991.190456126194
17,"symptomatic",117,1130.10680238888
17,"symptomatic",118,1329.9600430589
17,"symptomatic",119,1616.32279627456
17,"symptomatic",120,2029.07934666551
17,"symptomatic",121,2630.9970644877
17,"symptomatic",122,3521.80298288422
17,"symptomatic",123,4861.07181429766
17,"symptomatic",124,6904.43851652466
17,"symptomatic",125,10057.4242238507
17,"symptomatic",126,14944.5557235838
17,"symptomatic",127,22465.3393675753
17,"symptomatic",128,33737.7072045499
17,"symptomatic",129,49698.2367875567
17,"symptomatic",130,70055.0587094514
17,"symptomatic",131,91753.3402850562
17,"symptomatic",132,108548.977113804
17,"symptomatic",133,113943.65716145
17,"symptomatic",134,106131.36314863
17,"symptomatic",135,89384.6517158123
17,"symptomatic",136,70206.8682487517
17,"symptomatic",137,53146.8340326958
17,"symptomatic",138,39822.0109043812
17,"symptomatic",139,30042.3730338079
17,"symptomatic",140,23014.8316728986
17,"symptomatic",141,17953.7197044416
17,"symptomatic",142,14258.3489083997
17,"symptomatic",143,11510.8425183863
17,"symptomatic",144,9429.49114027084
17,"symptomatic",145,7824.73496640983
17,"symptomatic",146,6567.48047626318
17,"symptomatic",147,5568.25552892802
17,"symptomatic",148,4763.87651020745
17,"symptomatic",149,4108.92312128052
17,"symptomatic",150,3570.2151272547
17,"symptomatic",151,3123.16483152775
17,"symptomatic",152,2749.31735629125
17,"symptomatic",153,2434.65802936891
17,"symptomatic",154,2168.42634179503
17,"symptomatic",155,1942.27210481244
17,"symptomatic",156,1749.6478229964
18,"symptomatic",105,1366.02755441552
18,"symptomatic",106,1138.72051646173
18,"symptomatic",107,979.94921144134
18,"symptomatic",108,864.503724173775
18,"symptomatic",109,782.039275272068
18,"symptomatic",110,725.833832125563
18,"symptomatic",111,691.64373126499
18,"symptomatic",112,677.154310650159
18,"symptomatic",113,681.714418592581
18,"symptomatic",114,706.306917262379
18,"symptomatic",115,753.758752549581
18,"symptomatic",116,829.24410923026
18,"symptomatic",117,941.199849230989
18,"symptomatic",118,1102.87199234013
18,"symptomatic",119,1334.87363016473
18,"symptomatic",120,1669.40379859472
18,"symptomatic",121,2157.22458306347
18,"symptomatic",122,2879.21987469291
18,"symptomatic",123,3965.46221656889
18,"symptomatic",124,5626.13674902716
18,"symptomatic",125,8199.65263468098
18,"symptomatic",126,12220.7296299836
18,"symptomatic",127,18495.8290191624
18,"symptomatic",128,28122.929840563
18,"symptomatic",129,42275.5673770433
18,"symptomatic",130,61416.2632332202
18,"symptomatic",131,83739.3528236218
18,"symptomatic",132,103796.738295353
18,"symptomatic",133,113997.581748872
18,"symptomatic",134,109959.871864484
18,"symptomatic",135,94416.7530913061
18,"symptomatic",136,74450.9245725177
18,"symptomatic",137,55950.8289699705
18,"symptomatic",138,41370.7220548586
18,"symptomatic",139,30743.224870563
18,"symptomatic",140,23212.5519810969
18,"symptomatic",141,17875.1195926661
18,"symptomatic",142,14037.105528092
18,"symptomatic",143,11221.7139902412
18,"symptomatic",144,9113.22236756663
18,"symptomatic",145,7503.18478909341
18,"symptomatic",146,6252.15811021792
18,"symptomatic",147,5264.99973531547
18,"symptomatic",148,4475.40271507504
18,"symptomatic",149,3836.21619966733
18,"symptomatic",150,3313.29838085167
18,"symptomatic",151,2881.52910606581
18,"symptomatic",152,2522.16262902937
18,"symptomatic",153,2221.03012202786
18,"symptomatic",154,1967.29430657023
18,"symptomatic",155,1752.57176794482
18,"symptomatic",156,1570.30589920826
19,"symptomatic",105,787.276304629209
19,"symptomatic",106,635.267285865634
19,"symptomatic",107,530.170920024866
19,"symptomatic",108,454.339850451522
19,"symptomatic",109,399.912908068207
19,"symptomatic",110,361.75124766295
19,"symptomatic",111,336.501270439536
19,"symptomatic",112,322.10231162829
19,"symptomatic",113,317.505678037131
19,"symptomatic",114,322.548121207721
19,"symptomatic",115,337.958459762693
19,"symptomatic",116,365.504135446827
19,"symptomatic",117,408.3153999544
19,"symptomatic",118,471.467241869172
19,"symptomatic",119,562.965470494987
19,"symptomatic",120,695.393538989726
19,"symptomatic",121,888.663774351965
19,"symptomatic",122,1174.63395735807
19,"symptomatic",123,1604.87567548787
19,"symptomatic",124,2263.70066903637
19,"symptomatic",125,3289.65775538926
19,"symptomatic",126,4909.62651708704
19,"symptomatic",127,7488.27479145369
19,"symptomatic",128,11585.6324578876
19,"symptomatic",129,17982.1667008534
19,"symptomatic",130,27555.0907062106
19,"symptomatic",131,40798.2840254004
19,"symptomatic",132,56877.6638196594
19,"symptomatic",133,72767.6851084531
19,"symptomatic",134,83855.244760677
19,"symptomatic",135,86546.8523899551
19,"symptomatic",136,80683.5838691463
19,"symptomatic",137,69219.3459417166
19,"symptomatic",138,55896.4897444781
19,"symptomatic",139,43403.3401344881
19,"symptomatic",140,32974.3213856105
19,"symptomatic",141,24823.6006162074
19,"symptomatic",142,18678.4644493332
19,"symptomatic",143,14125.3791708175
19,"symptomatic",144,10771.6296708525
19,"symptomatic",145,8298.26065450344
19,"symptomatic",146,6464.10125493871
19,"symptomatic",147,5093.04818762059
19,"symptomatic",148,4058.55474169994
19,"symptomatic",149,3270.18272583276
19,"symptomatic",150,2663.25902322753
19,"symptomatic",151,2191.33977833533
19,"symptomatic",152,1820.8597759172
19,"symptomatic",153,1527.37589158354
19,"symptomatic",154,1292.93834409669
19,"symptomatic",155,1104.24893225059
19,"symptomatic",156,951.365865646157
20,"symptomatic",105,775.518360335928
20,"symptomatic",106,628.66533107421
20,"symptomatic",107,526.956592017601
20,"symptomatic",108,453.399599447311
20,"symptomatic",109,400.550051647934
20,"symptomatic",110,363.545491609307
20,"symptomatic",111,339.213031486573
20,"symptomatic",112,325.616418588871
20,"symptomatic",113,321.801268881023
20,"symptomatic",114,327.686388215224
20,"symptomatic",115,344.084422779104
20,"symptomatic",116,372.862073092685
20,"symptomatic",117,417.280711960645
20,"symptomatic",118,482.601204420062
20,"symptomatic",119,577.104495424803
20,"symptomatic",120,713.79221907815
20,"symptomatic",121,913.222212534861
20,"symptomatic",122,1208.25443248711
20,"symptomatic",123,1652.0057816449
20,"symptomatic",124,2331.10436520002
20,"symptomatic",125,3387.32716887948
20,"symptomatic",126,5051.2553133658
20,"symptomatic",127,7689.21044638645
20,"symptomatic",128,11852.3579811965
20,"symptomatic",129,18279.6299140179
20,"symptomatic",130,27730.3992126397
20,"symptomatic",131,40457.4751990968
20,"symptomatic",132,55311.3268244198
20,"symptomatic",133,69166.2481701289
20,"symptomatic",134,77909.7241356523
20,"symptomatic",135,78925.348802101
20,"symptomatic",136,72734.1312484446
20,"symptomatic",137,62162.288025615
20,"symptomatic",138,50321.5762379849
20,"symptomatic",139,39322.2659122887
20,"symptomatic",140,30110.9385216753
20,"symptomatic",141,22847.8899956226
20,"symptomatic",142,17313.9726081274
20,"symptomatic",143,13172.3356431754
20,"symptomatic",144,10095.4143102969
20,"symptomatic",145,7810.66772838059
20,"symptomatic",146,6107.48344477807
20,"symptomatic",147,4829.23511955936
20,"symptomatic",148,3861.72955124237
20,"symptomatic",149,3122.46327235502
20,"symptomatic",150,2551.97755905027
20,"symptomatic",151,2107.34972438633
20,"symptomatic",152,1757.45713967931
20,"symptomatic",153,1479.59157471108
20,"symptomatic",154,1257.05921629095
20,"symptomatic",155,1077.48441481884
20,"symptomatic",156,931.610316241266
21,"symptomatic",105,823.617781582559
21,"symptomatic",106,669.484450340281
21,"symptomatic",107,562.637063133719
21,"symptomatic",108,485.378688457639
21,"symptomatic",109,429.940147262225
21,"symptomatic",110,391.24618670174
21,"symptomatic",111,365.998882849332
21,"symptomatic",112,352.206310621497
21,"symptomatic",113,348.919610239256
21,"symptomatic",114,356.125897731343
21,"symptomatic",115,374.780533140135
21,"symptomatic",116,406.991406511636
21,"symptomatic",117,456.40147245315
21,"symptomatic",118,528.863172585238
21,"symptomatic",119,633.573360152819
21,"symptomatic",120,784.962054541037
21,"symptomatic",121,1005.83907146267
21,"symptomatic",122,1332.6559917954
21,"symptomatic",123,1824.31442759876
21,"symptomatic",124,2576.81079600754
21,"symptomatic",125,3747.05562231552
21,"symptomatic",126,5589.66910692578
21,"symptomatic",127,8507.55297696966
21,"symptomatic",128,13102.4737399762
21,"symptomatic",129,20169.2021540532
21,"symptomatic",130,30492.3916903351
21,"symptomatic",131,44240.8665883572
21,"symptomatic",132,59982.9888725628
21,"symptomatic",133,74153.5430818767
21,"symptomatic",134,82337.4713446028
21,"symptomatic",135,82077.0971526788
21,"symptomatic",136,74431.2091635856
21,"symptomatic",137,62716.30382633
21,"symptomatic",138,50216.746669867
21,"symptomatic",139,38958.7387315955
